-6.367909627719202881e+00,-5.302888103788383489e-02
-6.115038587466331554e-01,-3.241088040666693537e+00
-6.241951831563448572e+00,-2.196279518868252456e+00
-5.342558939460912981e+00,1.288886666495853639e+01
1.143911137787122723e+00,4.352677933940142907e+00
2.326692510394609670e+00,-7.529175398478138881e+00
-2.962758008462549775e+00,2.592177543181284349e+00
-3.027303591137443739e+00,3.525907494962075894e+00
-3.497856968221103813e+00,-8.750452744042525044e-01
-5.238356668120920379e-01,7.484984435103026357e+00
1.097667598086593532e+00,-4.856794561305718183e+00
-1.100003646384704270e+00,1.101307627237428299e+01
-3.986486629436130524e+00,-1.981778082310044820e+00
-3.296046519431051092e+00,6.384904611393863227e+00
-3.755269416296975749e+00,-1.567562722152446852e+00
-7.104839374299927179e-01,1.188695777450092095e+01
